127.0.0.1 - - [13/Jul/2023:14:13:47 +0200] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/dodavanjeVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazPorudzbinaMenadzer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazSvihKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/pregledKomentara.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazPorudzbinaKupca.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazPorudzbineKupac.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazMenadzerovogObjekta.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /WebShopREST/components/prikazKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:47 +0200] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:48 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:48 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:48 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:48 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/pocetna.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/registracija.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/iznajmljivanjeVozila.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/prikazPorudzbinaKupca.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/prikazJednogObjekta.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/styles/profile.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/toast.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/vue.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/pocetna.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/vue-router.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/axios.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prijava.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/izmenaKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/registracijaKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/iznajmljivanjeVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/kreiranjeObjekta.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/pregledKorpe.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazJednogObjekta.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazSvihVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/dodavanjeVozila.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazSvihKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazPorudzbinaKupca.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/pregledKomentara.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazPorudzbinaMenadzer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazKorisnika.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazPorudzbineKupac.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:52 +0200] "GET /WebShopREST/components/prikazMenadzerovogObjekta.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:53 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:53 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:53 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:53 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:13:53 +0200] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:04 +0200] "GET /WebShopREST/rest/rentACarObjekat/pretrazi/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:06 +0200] "GET /WebShopREST/rest/rentACarObjekat/sort/prosecnaOcena/true/defaultna/defaultna/false/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:07 +0200] "GET /WebShopREST/rest/rentACarObjekat/sort/prosecnaOcena/false/defaultna/defaultna/false/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:07 +0200] "GET /WebShopREST/rest/rentACarObjekat/sort/prosecnaOcena/true/defaultna/defaultna/false/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:08 +0200] "GET /WebShopREST/rest/rentACarObjekat/sort/lokacija/true/defaultna/defaultna/false/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:09 +0200] "GET /WebShopREST/rest/rentACarObjekat/sort/lokacija/false/defaultna/defaultna/false/neki/defaultni/default/0 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:12 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:12 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:14 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviObjekat/1 HTTP/1.1" 200 3215
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:14 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:14 +0200] "GET /WebShopREST/rest/komentar/dobaviKomentarePoIdObjekta/1 HTTP/1.1" 200 707
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:35 +0200] "GET /WebShopREST/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:36 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:36 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:36 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:36 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:41 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:48 +0200] "GET /WebShopREST/rest/korisnik/ulogujse/remacar/123 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:48 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:48 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/remacar HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:48 +0200] "GET /WebShopREST/Img/profile.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:49 +0200] "GET /WebShopREST/rest/menadzer/objekat/remacar HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:53 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/remacar HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:53 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:57 +0200] "PUT /WebShopREST/rest/korisnik/izmeniKorisnika HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:58 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:58 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/remacar HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:58 +0200] "GET /WebShopREST/rest/menadzer/objekat/remacar HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:59 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:14:59 +0200] "GET /WebShopREST/rest/porudzbina/dobaviPorudzbineKupca/remacar HTTP/1.1" 200 46362
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:09 +0200] "POST /WebShopREST/rest/komentar/dodaj HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:21 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:21 +0200] "GET /WebShopREST/rest/porudzbina/dobaviPorudzbinu/YjWlavCphk HTTP/1.1" 200 4480
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:25 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:31 +0200] "GET /WebShopREST/rest/vozilo/dobaviSlobodne/2023-07-15/2023-07-21 HTTP/1.1" 200 8741
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:31 +0200] "GET /WebShopREST/rse HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:39 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:39 +0200] "GET /WebShopREST/rest/vozilo/dobaviVozila/2,3,6 HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:39 +0200] "GET /WebShopREST/rest/kupac/dobaviPoId/1 HTTP/1.1" 200 271
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:48 +0200] "GET /WebShopREST/rest/vozilo/dobaviObjekte/2,3 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:48 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviZaSvakiId/2,3 HTTP/1.1" 200 5324
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:48 +0200] "POST /WebShopREST/rest/porudzbina/dodaj HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:48 +0200] "PUT /WebShopREST/rest/kupac/dodajBodove/remacar/66500 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:51 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:51 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/remacar HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:51 +0200] "GET /WebShopREST/rest/menadzer/objekat/remacar HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:53 +0200] "POST /WebShopREST/rest/korisnik/izlogujse HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:53 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:53 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:53 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:53 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:57 +0200] "GET /WebShopREST/rest/korisnik/ulogujse/simona/123 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:58 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:58 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/simona HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:15:58 +0200] "GET /WebShopREST/rest/menadzer/objekat/simona HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:01 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:01 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviObjekat/5 HTTP/1.1" 200 2376
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:01 +0200] "GET /WebShopREST/rest/menadzer/objekat/undefined HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:04 +0200] "GET /WebShopREST/rest/rentACarObjekat/svavozila/5 HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:04 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:06 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:06 +0200] "GET /WebShopREST/rest/menadzer/dobaviMenadzera/18 HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:06 +0200] "GET /WebShopREST/rest/komentar/dobaviKomentareNaCekanjuZaObjekat/5 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:15 +0200] "GET /WebShopREST/rest/rentACarObjekat/svavozila/5 HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:15 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:16 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:26 +0200] "GET /WebShopREST/rest/rentACarObjekat/svavozila/5 HTTP/1.1" 200 2016
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:26 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:27 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:27 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviObjekat/5 HTTP/1.1" 200 2376
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:27 +0200] "GET /WebShopREST/rest/menadzer/objekat/undefined HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:28 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:28 +0200] "GET /WebShopREST/rest/menadzer/dobaviMenadzera/18 HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:28 +0200] "GET /WebShopREST/rest/porudzbina/dobaviPorudzbinePoObjektima/5 HTTP/1.1" 200 24263
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:31 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/brzakoza HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:38 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:38 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviObjekat/5 HTTP/1.1" 200 2376
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:38 +0200] "GET /WebShopREST/rest/menadzer/objekat/undefined HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:39 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:39 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/simona HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:39 +0200] "GET /WebShopREST/rest/menadzer/objekat/simona HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:40 +0200] "POST /WebShopREST/rest/korisnik/izlogujse HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:40 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:40 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:40 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:40 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:42 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:42 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/simona HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:42 +0200] "GET /WebShopREST/rest/menadzer/objekat/simona HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:56 +0200] "POST /WebShopREST/rest/korisnik/izlogujse HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:56 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:56 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:56 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:16:56 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:26 +0200] "GET /WebShopREST/rest/korisnik/ulogujse/marko123/aa HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:27 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:27 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/marko123 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:27 +0200] "GET /WebShopREST/rest/menadzer/objekat/marko123 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:29 +0200] "GET /WebShopREST/rest/korisnik/svikorisnici HTTP/1.1" 200 3405
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:29 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:29 +0200] "GET /WebShopREST/rest/kupac/svikupci HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:32 +0200] "GET /WebShopREST/rest/korisnik/svikorisnici HTTP/1.1" 200 3405
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:33 +0200] "PUT /WebShopREST/rest/korisnik/blokiraj/9 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:37 +0200] "GET /WebShopREST/rest/korisnik/filter/Kupac HTTP/1.1" 200 1608
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:48 +0200] "GET /WebShopREST/profile.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:48 +0200] "GET /WebShopREST/rest/korisnik/ucitaj/marko123 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:48 +0200] "GET /WebShopREST/rest/menadzer/objekat/marko123 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:52 +0200] "GET /WebShopREST/rest/rentACarObjekat/dobaviSve HTTP/1.1" 200 13463
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:52 +0200] "GET /WebShopREST/aa HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:52 +0200] "GET /WebShopREST/rest/lokacije/dobaviSveAdrese HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [13/Jul/2023:14:17:52 +0200] "POST /WebShopREST/rest/korisnik/ulogovan HTTP/1.1" 200 165
